CatNum,DateNum,TimeNum,DescNum,DayNum,DistNum,ResNum,AddNum,X,Y
29,8,440,5,3,3,2,1740,-122.4156455,37.73713797
26,8,437,30,3,2,2,1741,-122.443979,37.75112913
14,6,543,9,5,7,2,323,-122.4756475,37.72852806
14,8,455,51,3,7,2,323,-122.4756475,37.72852806
30,6,430,3,5,7,1,1329,-122.4760961,37.75143288
14,6,430,30,5,7,1,1329,-122.4760961,37.75143288
14,8,427,3,3,6,2,1743,-122.4197994,37.80292521
18,6,430,35,5,7,1,1329,-122.4760961,37.75143288
31,6,430,1,5,7,1,1329,-122.4760961,37.75143288
17,8,423,20,3,2,2,1744,-122.4640448,37.76131618
2,6,430,15,5,7,1,1329,-122.4760961,37.75143288
17,8,414,51,3,3,2,1745,-122.4271891,37.73013443
17,8,413,20,3,8,4,980,-122.4144572,37.78513738
14,8,406,4,3,2,2,1746,-122.4415593,37.76204869
18,8,406,55,3,7,2,1747,-122.4649776,37.76127538
17,8,404,88,3,2,2,1748,-122.4427131,37.77824659
18,8,403,24,3,10,1,1749,-122.406971,37.77252736
14,8,402,44,3,2,2,1750,-122.4451474,37.78242403
14,8,401,39,3,2,2,1751,-122.4512364,37.7703598
14,8,401,3,3,10,2,455,-122.4142587,37.77197237
2,8,399,77,3,4,2,1752,-122.3858792,37.72028698
14,6,77,6,5,7,2,1329,-122.4760961,37.75143288
17,8,391,144,3,5,2,1753,-122.4705717,37.77974691
4,8,390,40,3,2,2,1754,-122.4403752,37.77897542
14,7,40,3,4,7,2,1329,-122.4760961,37.75143288
14,8,390,39,3,10,2,872,-122.4085951,37.78370693
18,8,647,137,3,7,1,1660,-122.4765427,37.72070068
17,8,647,94,3,7,1,1660,-122.4765427,37.72070068
2,8,647,191,3,7,1,1660,-122.4765427,37.72070068
4,8,579,49,3,7,1,1683,-122.476962,37.76261958
18,8,579,137,3,7,1,1683,-122.476962,37.76261958
24,8,579,39,3,7,1,1683,-122.476962,37.76261958
16,5,512,66,6,7,2,1092,-122.4779934,37.71938385
16,5,512,107,6,7,2,1092,-122.4779934,37.71938385
14,7,358,90,4,7,2,1562,-122.4782782,37.72094516
4,8,364,79,3,3,2,1758,-122.4457481,37.71610384
30,8,425,64,3,7,1,1562,-122.4782782,37.72094516
16,8,358,93,3,9,2,603,-122.4091214,37.75197875
14,8,358,39,3,5,2,1759,-122.4773752,37.78235794
30,8,425,72,3,7,1,1562,-122.4782782,37.72094516
30,5,232,295,6,5,1,1184,-122.479515,37.78225886
30,5,232,35,6,5,1,1184,-122.479515,37.78225886
17,8,232,20,3,5,2,1799,-122.4809806,37.77271605
14,8,349,31,3,6,2,1761,-122.3991759,37.79227742
17,8,348,111,3,7,2,1762,-122.500837,37.73085808
18,8,345,97,3,10,2,59,-122.3945214,37.77983731
25,8,343,296,3,9,2,1763,-122.43703,37.7583376
22,8,232,87,3,5,2,1799,-122.4809806,37.77271605
14,6,471,26,5,5,2,1312,-122.4810033,37.78038213
14,8,341,3,3,10,2,288,-122.3984724,37.78334209
16,8,341,94,3,2,2,1765,-122.4381532,37.77734946
17,8,341,15,3,6,2,1766,-122.4052228,37.78869369
28,8,571,44,3,5,2,1312,-122.4810033,37.78038213
28,8,571,21,3,5,2,1312,-122.4810033,37.78038213
14,8,513,77,3,5,2,1312,-122.4810033,37.78038213
8,4,8,7,7,7,1,1015,-122.4825717,37.7214219
17,8,332,17,3,9,1,1767,-122.4330935,37.76338735
8,5,123,21,6,7,1,1015,-122.4825717,37.7214219
14,1,323,31,3,7,2,180,-122.4828987,37.75395503
28,1,323,24,3,7,2,180,-122.4828987,37.75395503
17,8,326,297,3,4,2,1769,-122.3894715,37.73403197
14,2,406,72,2,7,2,384,-122.4852263,37.71469453
17,4,277,7,7,7,2,384,-122.4852263,37.71469453
17,7,397,298,4,7,2,1549,-122.4855633,37.76223866
16,7,397,181,4,7,2,1549,-122.4855633,37.76223866
2,8,323,77,3,1,2,1771,-122.4246563,37.80277549
17,3,347,77,1,7,2,656,-122.4856038,37.73882143
22,3,347,137,1,7,2,656,-122.4856038,37.73882143
14,8,311,39,3,10,2,1773,-122.3974507,37.78958619
26,6,620,58,5,5,2,1256,-122.485806,37.78099081
17,6,281,125,5,5,2,1256,-122.485806,37.78099081
12,8,305,299,3,6,2,1774,-122.415469,37.80114188
18,3,511,93,1,7,1,592,-122.4863816,37.75753885
14,8,297,145,3,9,2,1775,-122.4198279,37.76667376
17,3,511,9,1,7,1,592,-122.4863816,37.75753885
22,6,199,69,5,5,5,1383,-122.4900934,37.78079208
14,8,296,3,3,10,2,1287,-122.4031614,37.78369095
31,6,199,31,5,5,5,1383,-122.4900934,37.78079208
17,8,296,207,3,1,1,1776,-122.4183688,37.78748616
4,1,69,96,3,7,1,262,-122.4915243,37.73861332
24,1,69,7,3,7,1,262,-122.4915243,37.73861332
18,1,69,86,3,7,1,262,-122.4915243,37.73861332
14,8,290,4,3,1,2,1777,-122.4176223,37.78377624
20,7,440,60,4,5,2,1543,-122.4931696,37.77777102
22,7,440,3,4,5,2,1543,-122.4931696,37.77777102
16,7,547,3,4,5,6,1488,-122.4939893,37.78154696
16,7,547,174,4,5,6,1488,-122.4939893,37.78154696
2,4,268,22,7,7,1,933,-122.4952422,37.74497721
2,4,268,300,7,7,1,933,-122.4952422,37.74497721
27,8,287,52,3,7,2,1779,-122.5057577,37.73616988
30,3,406,29,1,5,1,633,-122.4965054,37.77195265
18,3,406,301,1,5,1,633,-122.4965054,37.77195265
4,3,406,248,1,5,1,633,-122.4965054,37.77195265
14,2,323,69,2,7,2,412,-122.4977043,37.72473844
12,3,277,166,1,7,2,412,-122.4977043,37.72473844
14,3,277,30,1,7,2,412,-122.4977043,37.72473844
18,8,277,24,3,4,3,1781,-122.3951904,37.7231127
14,4,390,6,7,7,2,412,-122.4977043,37.72473844
14,8,277,3,3,2,2,1782,-122.4361975,37.76908433
29,8,277,25,3,9,2,1783,-122.4108282,37.75596944
4,8,277,74,3,3,2,1784,-122.4356827,37.72751737
18,8,277,7,3,5,2,963,-122.4457233,37.78540352
17,8,277,9,3,4,2,1785,-122.3899918,37.75461833
26,8,268,69,3,3,2,1786,-122.412458,37.71473474
17,8,267,142,3,9,2,516,-122.4237617,37.7623586
16,5,512,6,6,7,2,412,-122.4977043,37.72473844
14,5,406,87,6,7,2,412,-122.4977043,37.72473844
17,8,263,144,3,5,2,1788,-122.4618686,37.77637857
18,7,480,5,4,7,2,412,-122.4977043,37.72473844
17,8,262,20,3,6,4,1790,-122.4107742,37.80843502
16,2,249,302,2,5,2,439,-122.498383,37.77658409
16,2,249,94,2,5,2,439,-122.498383,37.77658409
14,6,460,66,5,7,2,1317,-122.5002204,37.71895417
14,8,289,70,3,7,2,1778,-122.5002204,37.71895417
13,7,26,77,4,7,1,1649,-122.5044848,37.74082087
2,7,26,49,4,7,1,1649,-122.5044848,37.74082087
4,8,249,146,3,6,2,1794,-122.408448,37.8045924
18,7,26,66,4,7,1,1649,-122.5044848,37.74082087
18,8,249,131,3,5,2,1795,-122.4749585,37.78626401
2,8,242,77,3,4,2,1796,-122.4155449,37.72987565
16,6,390,15,5,5,2,1340,-122.5050887,37.77817768
4,8,241,40,3,5,2,1797,-122.4869046,37.78759128
17,8,239,9,3,7,2,1798,-122.4714393,37.72269351
14,8,239,39,3,1,2,769,-122.4248841,37.77832067
16,6,390,22,5,5,2,1340,-122.5050887,37.77817768
17,2,227,303,2,7,2,450,-122.5052709,37.75201369
14,4,512,32,7,7,2,450,-122.5052709,37.75201369
29,7,277,11,4,7,2,1595,-122.5070314,37.74445791
28,7,277,273,4,7,2,1595,-122.5070314,37.74445791
14,1,632,304,3,5,2,8,-122.508194,37.77660126
29,3,480,65,1,5,2,8,-122.508194,37.77660126
17,8,232,9,3,6,2,1800,-122.4082547,37.79582231
14,8,232,26,3,3,2,1801,-122.4361771,37.71420894
2,6,133,49,5,5,2,1404,-122.5098954,37.7723132
2,6,133,50,5,5,2,1404,-122.5098954,37.7723132
14,1,495,97,3,5,2,73,-122.5136421,37.77846922
14,1,341,21,3,5,2,73,-122.5136421,37.77846922
14,8,223,31,3,3,2,1803,-122.4255918,37.71974267
14,2,289,15,2,5,2,73,-122.5136421,37.77846922
14,8,289,69,3,5,2,73,-122.5136421,37.77846922
14,8,214,21,3,1,2,1804,-122.4330522,37.79745472
18,8,214,55,3,7,2,1805,-122.4706398,37.7156513
17,8,214,15,3,1,2,1806,-122.419021,37.78265298
